A: 5 | B: 123 | C: 125 | D: 100 (10000 steps)
n = 0 -> x: 100, y: 1000, h: 135005
n = 33 -> x: 100, y: 1.5648e+40, h: 1.9247e+42
n = 34 -> x: 100, y: 2.09683e+41, h: 2.5791e+43
n = 35 -> x: 100, y: 2.80975e+42, h: 3.45599e+44
n = 36 -> x: 100, y: 3.76507e+43, h: 4.63103e+45
n = 37 -> x: 100, y: 5.04519e+44, h: 6.20558e+46
n = 38 -> x: 100, y: 6.76055e+45, h: 8.31548e+47
n = 39 -> x: 100, y: 9.05914e+46, h: 1.11427e+49
n = 40 -> x: 100, y: 1.21393e+48, h: 1.49313e+50
n = 41 -> x: 100, y: 1.62666e+49, h: 2.00079e+51
n = 42 -> x: 100, y: 2.17972e+50, h: 2.68106e+52
n = 43 -> x: 100, y: 2.92083e+51, h: 3.59262e+53
n = 44 -> x: 100, y: 3.91391e+52, h: 4.81411e+54
n = 45 -> x: 100, y: 5.24464e+53, h: 6.45091e+55
n = 46 -> x: 100, y: 7.02782e+54, h: 8.64422e+56
n = 47 -> x: 100, y: 9.41728e+55, h: 1.15833e+58
n = 48 -> x: 100, y: 1.26192e+57, h: 1.55216e+59
n = 49 -> x: 100, y: 1.69097e+58, h: 2.07989e+60
n = 50 -> x: 100, y: 2.2659e+59, h: 2.78705e+61
n = 51 -> x: 100, y: 3.0363e+60, h: 3.73465e+62
n = 52 -> x: 100, y: 4.06864e+61, h: 5.00443e+63
n = 53 -> x: 100, y: 5.45198e+62, h: 6.70594e+64
n = 54 -> x: 100, y: 7.30565e+63, h: 8.98595e+65
n = 55 -> x: 100, y: 9.78958e+64, h: 1.20412e+67
n = 56 -> x: 100, y: 1.3118e+66, h: 1.61352e+68
n = 57 -> x: 100, y: 1.75782e+67, h: 2.16211e+69
n = 58 -> x: 100, y: 2.35547e+68, h: 2.89723e+70
n = 59 -> x: 100, y: 3.15634e+69, h: 3.88229e+71
n = 60 -> x: 100, y: 4.22949e+70, h: 5.20227e+72
n = 61 -> x: 100, y: 5.66752e+71, h: 6.97104e+73
n = 62 -> x: 100, y: 7.59447e+72, h: 9.3412e+74
n = 63 -> x: 100, y: 1.01766e+74, h: 1.25172e+76
n = 64 -> x: 100, y: 1.36366e+75, h: 1.67731e+77
n = 65 -> x: 100, y: 1.82731e+76, h: 2.24759e+78
n = 66 -> x: 100, y: 2.44859e+77, h: 3.01177e+79
n = 67 -> x: 100, y: 3.28112e+78, h: 4.03577e+80
n = 68 -> x: 100, y: 4.39669e+79, h: 5.40793e+81
n = 69 -> x: 100, y: 5.89157e+80, h: 7.24663e+82
n = 70 -> x: 100, y: 7.8947e+81, h: 9.71049e+83
n = 71 -> x: 100, y: 1.05789e+83, h: 1.30121e+85
n = 72 -> x: 100, y: 1.41757e+84, h: 1.74361e+86
n = 73 -> x: 100, y: 1.89955e+85, h: 2.33644e+87
n = 74 -> x: 100, y: 2.54539e+86, h: 3.13084e+88
n = 75 -> x: 100, y: 3.41083e+87, h: 4.19532e+89
n = 76 -> x: 100, y: 4.57051e+88, h: 5.62173e+90
n = 77 -> x: 100, y: 6.12448e+89, h: 7.53311e+91
n = 78 -> x: 100, y: 8.20681e+90, h: 1.00944e+93
n = 79 -> x: 100, y: 1.09971e+92, h: 1.35265e+94
n = 80 -> x: 100, y: 1.47361e+93, h: 1.81255e+95
n = 81 -> x: 100, y: 1.97464e+94, h: 2.42881e+96
n = 82 -> x: 100, y: 2.64602e+95, h: 3.25461e+97
n = 83 -> x: 100, y: 3.54567e+96, h: 4.36117e+98
n = 84 -> x: 100, y: 4.7512e+97, h: 5.84397e+99
n = 85 -> x: 100, y: 6.3666e+98, h: 7.83092e+100
n = 86 -> x: 100, y: 8.53125e+99, h: 1.04934e+102
n = 87 -> x: 100, y: 1.14319e+101, h: 1.40612e+103
n = 88 -> x: 100, y: 1.53187e+102, h: 1.8842e+104
n = 89 -> x: 100, y: 2.05271e+103, h: 2.52483e+105
n = 90 -> x: 100, y: 2.75063e+104, h: 3.38327e+106
n = 91 -> x: 100, y: 3.68584e+105, h: 4.53358e+107
n = 92 -> x: 100, y: 4.93903e+106, h: 6.075e+108
n = 93 -> x: 100, y: 6.6183e+107, h: 8.14051e+109
n = 94 -> x: 100, y: 8.86852e+108, h: 1.09083e+111
n = 95 -> x: 100, y: 1.18838e+110, h: 1.46171e+112
n = 96 -> x: 100, y: 1.59243e+111, h: 1.95869e+113
n = 97 -> x: 100, y: 2.13386e+112, h: 2.62464e+114
n = 98 -> x: 100, y: 2.85937e+113, h: 3.51702e+115
n = 99 -> x: 100, y: 3.83155e+114, h: 4.71281e+116
n = 100 -> x: 100, y: 5.13428e+115, h: 6.31517e+117
n = 101 -> x: 100, y: 6.87994e+116, h: 8.46233e+118
n = 102 -> x: 100, y: 9.21912e+117, h: 1.13395e+120
n = 103 -> x: 100, y: 1.23536e+119, h: 1.5195e+121
n = 104 -> x: 100, y: 1.65539e+120, h: 2.03612e+122
n = 105 -> x: 100, y: 2.21822e+121, h: 2.72841e+123
n = 106 -> x: 100, y: 2.97241e+122, h: 3.65606e+124
n = 107 -> x: 100, y: 3.98303e+123, h: 4.89913e+125
n = 108 -> x: 100, y: 5.33726e+124, h: 6.56483e+126
n = 109 -> x: 100, y: 7.15193e+125, h: 8.79687e+127
n = 110 -> x: 100, y: 9.58358e+126, h: 1.17878e+129
n = 111 -> x: 100, y: 1.2842e+128, h: 1.57957e+130
n = 112 -> x: 100, y: 1.72083e+129, h: 2.11662e+131
n = 113 -> x: 100, y: 2.30591e+130, h: 2.83627e+132
n = 114 -> x: 100, y: 3.08992e+131, h: 3.8006e+133
n = 115 -> x: 100, y: 4.14049e+132, h: 5.0928e+134
n = 116 -> x: 100, y: 5.54826e+133, h: 6.82436e+135
n = 117 -> x: 100, y: 7.43467e+134, h: 9.14464e+136
n = 118 -> x: 100, y: 9.96245e+135, h: 1.22538e+138
n = 119 -> x: 100, y: 1.33497e+137, h: 1.64201e+139
n = 120 -> x: 100, y: 1.78886e+138, h: 2.2003e+140
n = 121 -> x: 100, y: 2.39707e+139, h: 2.9484e+141
n = 122 -> x: 100, y: 3.21207e+140, h: 3.95085e+142
n = 123 -> x: 100, y: 4.30418e+141, h: 5.29414e+143
n = 124 -> x: 100, y: 5.7676e+142, h: 7.09415e+144
n = 125 -> x: 100, y: 7.72858e+143, h: 9.50616e+145
n = 126 -> x: 100, y: 1.03563e+145, h: 1.27382e+147
n = 127 -> x: 100, y: 1.38774e+146, h: 1.70693e+148
n = 128 -> x: 100, y: 1.85958e+147, h: 2.28728e+149
n = 129 -> x: 100, y: 2.49183e+148, h: 3.06495e+150
n = 130 -> x: 100, y: 3.33906e+149, h: 4.10704e+151
n = 131 -> x: 100, y: 4.47434e+150, h: 5.50343e+152
n = 132 -> x: 100, y: 5.99561e+151, h: 7.3746e+153
n = 133 -> x: 100, y: 8.03412e+152, h: 9.88196e+154
n = 134 -> x: 100, y: 1.07657e+154, h: 1.32418e+156
n = 135 -> x: 100, y: 1.44261e+155, h: 1.77441e+157
n = 136 -> x: 100, y: 1.93309e+156, h: 2.3777e+158
n = 137 -> x: 100, y: 2.59034e+157, h: 3.18612e+159
n = 138 -> x: 100, y: 3.47106e+158, h: 4.2694e+160
n = 139 -> x: 100, y: 4.65122e+159, h: 5.721e+161
n = 140 -> x: 100, y: 6.23264e+160, h: 7.66614e+162
n = 141 -> x: 100, y: 8.35173e+161, h: 1.02726e+164
n = 142 -> x: 100, y: 1.11913e+163, h: 1.37653e+165
n = 143 -> x: 100, y: 1.49964e+164, h: 1.84455e+166
n = 144 -> x: 100, y: 2.00951e+165, h: 2.4717e+167
n = 145 -> x: 100, y: 2.69275e+166, h: 3.31208e+168
n = 146 -> x: 100, y: 3.60828e+167, h: 4.43819e+169
n = 147 -> x: 100, y: 4.8351e+168, h: 5.94717e+170
n = 148 -> x: 100, y: 6.47903e+169, h: 7.96921e+171
n = 149 -> x: 100, y: 8.6819e+170, h: 1.06787e+173
n = 150 -> x: 100, y: 1.16338e+172, h: 1.43095e+174
n = 151 -> x: 100, y: 1.55892e+173, h: 1.91747e+175
n = 152 -> x: 100, y: 2.08896e+174, h: 2.56942e+176
n = 153 -> x: 100, y: 2.7992e+175, h: 3.44302e+177
n = 154 -> x: 100, y: 3.75093e+176, h: 4.61364e+178
n = 155 -> x: 100, y: 5.02625e+177, h: 6.18228e+179
n = 156 -> x: 100, y: 6.73517e+178, h: 8.28426e+180
n = 157 -> x: 100, y: 9.02513e+179, h: 1.11009e+182
n = 158 -> x: 100, y: 1.20937e+181, h: 1.48752e+183
n = 159 -> x: 100, y: 1.62055e+182, h: 1.99328e+184
n = 160 -> x: 100, y: 2.17154e+183, h: 2.67099e+185
n = 161 -> x: 100, y: 2.90986e+184, h: 3.57913e+186
n = 162 -> x: 100, y: 3.89922e+185, h: 4.79604e+187
n = 163 -> x: 100, y: 5.22495e+186, h: 6.42669e+188
n = 164 -> x: 100, y: 7.00143e+187, h: 8.61176e+189
n = 165 -> x: 100, y: 9.38192e+188, h: 1.15398e+191
n = 166 -> x: 100, y: 1.25718e+190, h: 1.54633e+192
n = 167 -> x: 100, y: 1.68462e+191, h: 2.07208e+193
n = 168 -> x: 100, y: 2.25739e+192, h: 2.77659e+194
n = 169 -> x: 100, y: 3.0249e+193, h: 3.72063e+195
n = 170 -> x: 100, y: 4.05337e+194, h: 4.98564e+196
n = 171 -> x: 100, y: 5.43151e+195, h: 6.68076e+197
n = 172 -> x: 100, y: 7.27822e+196, h: 8.95221e+198
n = 173 -> x: 100, y: 9.75282e+197, h: 1.1996e+200
n = 174 -> x: 100, y: 1.30688e+199, h: 1.60746e+201
n = 175 -> x: 100, y: 1.75122e+200, h: 2.154e+202
n = 176 -> x: 100, y: 2.34663e+201, h: 2.88635e+203
n = 177 -> x: 100, y: 3.14448e+202, h: 3.86771e+204
n = 178 -> x: 100, y: 4.21361e+203, h: 5.18274e+205
n = 179 -> x: 100, y: 5.64623e+204, h: 6.94487e+206
n = 180 -> x: 100, y: 7.56595e+205, h: 9.30612e+207
n = 181 -> x: 100, y: 1.01384e+207, h: 1.24702e+209
n = 182 -> x: 100, y: 1.35854e+208, h: 1.67101e+210
n = 183 -> x: 100, y: 1.82045e+209, h: 2.23915e+211
n = 184 -> x: 100, y: 2.4394e+210, h: 3.00046e+212
n = 185 -> x: 100, y: 3.2688e+211, h: 4.02062e+213
n = 186 -> x: 100, y: 4.38019e+212, h: 5.38763e+214
n = 187 -> x: 100, y: 5.86945e+213, h: 7.21942e+215
n = 188 -> x: 100, y: 7.86506e+214, h: 9.67402e+216
n = 189 -> x: 100, y: 1.05392e+216, h: 1.29632e+218
n = 190 -> x: 100, y: 1.41225e+217, h: 1.73707e+219
n = 191 -> x: 100, y: 1.89242e+218, h: 2.32767e+220
n = 192 -> x: 100, y: 2.53584e+219, h: 3.11908e+221
n = 193 -> x: 100, y: 3.39802e+220, h: 4.17957e+222
n = 194 -> x: 100, y: 4.55335e+221, h: 5.60062e+223
n = 195 -> x: 100, y: 6.10149e+222, h: 7.50483e+224
n = 196 -> x: 100, y: 8.17599e+223, h: 1.00565e+226
n = 197 -> x: 100, y: 1.09558e+225, h: 1.34757e+227
n = 198 -> x: 100, y: 1.46808e+226, h: 1.80574e+228
n = 199 -> x: 100, y: 1.96723e+227, h: 2.41969e+229
n = 200 -> x: 100, y: 2.63609e+228, h: 3.24239e+230
n = 201 -> x: 100, y: 3.53236e+229, h: 4.3448e+231
n = 202 -> x: 100, y: 4.73336e+230, h: 5.82203e+232
n = 203 -> x: 100, y: 6.3427e+231, h: 7.80152e+233
n = 204 -> x: 100, y: 8.49922e+232, h: 1.0454e+235
n = 205 -> x: 100, y: 1.13889e+234, h: 1.40084e+236
n = 206 -> x: 100, y: 1.52612e+235, h: 1.87713e+237
n = 207 -> x: 100, y: 2.045e+236, h: 2.51535e+238
n = 208 -> x: 100, y: 2.7403e+237, h: 3.37057e+239
n = 209 -> x: 100, y: 3.672e+238, h: 4.51656e+240
n = 210 -> x: 100, y: 4.92048e+239, h: 6.05219e+241
n = 211 -> x: 100, y: 6.59345e+240, h: 8.10994e+242
n = 212 -> x: 100, y: 8.83522e+241, h: 1.08673e+244
n = 213 -> x: 100, y: 1.18392e+243, h: 1.45622e+245
n = 214 -> x: 100, y: 1.58645e+244, h: 1.95134e+246
n = 215 -> x: 100, y: 2.12585e+245, h: 2.61479e+247
n = 216 -> x: 100, y: 2.84863e+246, h: 3.50382e+248
n = 217 -> x: 100, y: 3.81717e+247, h: 4.69512e+249
n = 218 -> x: 100, y: 5.115e+248, h: 6.29146e+250
n = 219 -> x: 100, y: 6.85411e+249, h: 8.43055e+251
n = 220 -> x: 100, y: 9.1845e+250, h: 1.12969e+253
n = 221 -> x: 100, y: 1.23072e+252, h: 1.51379e+254
n = 222 -> x: 100, y: 1.64917e+253, h: 2.02848e+255
n = 223 -> x: 100, y: 2.20989e+254, h: 2.71816e+256
n = 224 -> x: 100, y: 2.96125e+255, h: 3.64234e+257
n = 225 -> x: 100, y: 3.96807e+256, h: 4.88073e+258
n = 226 -> x: 100, y: 5.31722e+257, h: 6.54018e+259
n = 227 -> x: 100, y: 7.12507e+258, h: 8.76384e+260
n = 228 -> x: 100, y: 9.5476e+259, h: 1.17435e+262
n = 229 -> x: 100, y: 1.27938e+261, h: 1.57363e+263
n = 230 -> x: 100, y: 1.71437e+262, h: 2.10867e+264
n = 231 -> x: 100, y: 2.29725e+263, h: 2.82562e+265
n = 232 -> x: 100, y: 3.07832e+264, h: 3.78633e+266
n = 233 -> x: 100, y: 4.12494e+265, h: 5.07368e+267
n = 234 -> x: 100, y: 5.52742e+266, h: 6.79873e+268
n = 235 -> x: 100, y: 7.40675e+267, h: 9.1103e+269
n = 236 -> x: 100, y: 9.92504e+268, h: 1.22078e+271
n = 237 -> x: 100, y: 1.32996e+270, h: 1.63585e+272
n = 238 -> x: 100, y: 1.78214e+271, h: 2.19203e+273
n = 239 -> x: 100, y: 2.38807e+272, h: 2.93732e+274
n = 240 -> x: 100, y: 3.20001e+273, h: 3.93601e+275
n = 241 -> x: 100, y: 4.28802e+274, h: 5.27426e+276
n = 242 -> x: 100, y: 5.74594e+275, h: 7.06751e+277
n = 243 -> x: 100, y: 7.69956e+276, h: 9.47046e+278
n = 244 -> x: 100, y: 1.03174e+278, h: 1.26904e+280
n = 245 -> x: 100, y: 1.38253e+279, h: 1.70052e+281
n = 246 -> x: 100, y: 1.85259e+280, h: 2.27869e+282
n = 247 -> x: 100, y: 2.48248e+281, h: 3.05345e+283
n = 248 -> x: 100, y: 3.32652e+282, h: 4.09162e+284
n = 249 -> x: 100, y: 4.45754e+283, h: 5.48277e+285
n = 250 -> x: 100, y: 5.9731e+284, h: 7.34691e+286
n = 251 -> x: 100, y: 8.00395e+285, h: 9.84486e+287
n = 252 -> x: 100, y: 1.07253e+287, h: 1.31921e+289
n = 253 -> x: 100, y: 1.43719e+288, h: 1.76774e+290
n = 254 -> x: 100, y: 1.92583e+289, h: 2.36878e+291
n = 255 -> x: 100, y: 2.58062e+290, h: 3.17416e+292
n = 256 -> x: 100, y: 3.45803e+291, h: 4.25337e+293
n = 257 -> x: 100, y: 4.63376e+292, h: 5.69952e+294
n = 258 -> x: 100, y: 6.20923e+293, h: 7.63736e+295
n = 259 -> x: 100, y: 8.32037e+294, h: 1.02341e+297
n = 260 -> x: 100, y: 1.11493e+296, h: 1.37136e+298
n = 261 -> x: 100, y: 1.49401e+297, h: 1.83763e+299
n = 262 -> x: 100, y: 2.00197e+298, h: 2.46242e+300
n = 263 -> x: 100, y: 2.68264e+299, h: 3.29964e+301
n = 264 -> x: 100, y: 3.59473e+300, h: 4.42152e+302
n = 265 -> x: 100, y: 4.81694e+301, h: 5.92484e+303
n = 266 -> x: 100, y: 6.4547e+302, h: 7.93929e+304
n = 267 -> x: 100, y: inf, h: -nan
n = 268 -> x: 100, y: inf, h: -nan
n = 269 -> x: 100, y: inf, h: -nan
n = 270 -> x: 100, y: inf, h: -nan
n = 271 -> x: 100, y: inf, h: -nan
n = 272 -> x: 100, y: inf, h: -nan
n = 273 -> x: 100, y: inf, h: -nan
n = 274 -> x: 100, y: inf, h: -nan
n = 275 -> x: 100, y: inf, h: -nan
n = 276 -> x: 100, y: inf, h: -nan
n = 277 -> x: 100, y: inf, h: -nan
n = 278 -> x: 100, y: inf, h: -nan
n = 279 -> x: 100, y: inf, h: -nan
n = 280 -> x: 100, y: inf, h: -nan
n = 281 -> x: 100, y: inf, h: -nan
n = 282 -> x: 100, y: inf, h: -nan
n = 283 -> x: 100, y: inf, h: -nan
n = 284 -> x: 100, y: inf, h: -nan
n = 285 -> x: 100, y: inf, h: -nan
n = 286 -> x: 100, y: inf, h: -nan
n = 287 -> x: 100, y: inf, h: -nan
n = 288 -> x: 100, y: inf, h: -nan
n = 289 -> x: 100, y: inf, h: -nan
n = 290 -> x: 100, y: inf, h: -nan
n = 291 -> x: 100, y: inf, h: -nan
n = 292 -> x: 100, y: inf, h: -nan
n = 293 -> x: 100, y: inf, h: -nan
n = 294 -> x: 100, y: inf, h: -nan
n = 295 -> x: 100, y: inf, h: -nan
n = 296 -> x: 100, y: inf, h: -nan
n = 297 -> x: 100, y: inf, h: -nan
n = 298 -> x: 100, y: inf, h: -nan
n = 299 -> x: 100, y: inf, h: -nan
n = 300 -> x: 100, y: inf, h: -nan
n = 301 -> x: 100, y: inf, h: -nan
n = 302 -> x: 100, y: inf, h: -nan
n = 303 -> x: 100, y: inf, h: -nan
n = 304 -> x: 100, y: inf, h: -nan
n = 305 -> x: 100, y: inf, h: -nan
n = 306 -> x: 100, y: inf, h: -nan
n = 307 -> x: 100, y: inf, h: -nan
n = 308 -> x: 100, y: inf, h: -nan
n = 309 -> x: 100, y: inf, h: -nan
n = 310 -> x: 100, y: inf, h: -nan
n = 311 -> x: 100, y: inf, h: -nan
n = 312 -> x: 100, y: inf, h: -nan
n = 313 -> x: 100, y: inf, h: -nan
n = 314 -> x: 100, y: inf, h: -nan
n = 315 -> x: 100, y: inf, h: -nan
n = 316 -> x: 100, y: inf, h: -nan
n = 317 -> x: 100, y: inf, h: -nan
n = 318 -> x: 100, y: inf, h: -nan
n = 319 -> x: 100, y: inf, h: -nan
n = 320 -> x: 100, y: inf, h: -nan
n = 321 -> x: 100, y: inf, h: -nan
n = 322 -> x: 100, y: inf, h: -nan
n = 323 -> x: 100, y: inf, h: -nan
n = 324 -> x: 100, y: inf, h: -nan
n = 325 -> x: 100, y: inf, h: -nan
n = 326 -> x: 100, y: inf, h: -nan
n = 327 -> x: 100, y: inf, h: -nan
n = 328 -> x: 100, y: inf, h: -nan
n = 329 -> x: 100, y: inf, h: -nan
n = 330 -> x: 100, y: inf, h: -nan
n = 331 -> x: 100, y: inf, h: -nan
n = 332 -> x: 100, y: inf, h: -nan
n = 333 -> x: 100, y: inf, h: -nan
n = 334 -> x: 100, y: inf, h: -nan
n = 335 -> x: 100, y: inf, h: -nan
n = 336 -> x: 100, y: inf, h: -nan
n = 337 -> x: 100, y: inf, h: -nan
n = 338 -> x: 100, y: inf, h: -nan
n = 339 -> x: 100, y: inf, h: -nan
n = 340 -> x: 100, y: inf, h: -nan
n = 341 -> x: 100, y: inf, h: -nan
n = 342 -> x: 100, y: inf, h: -nan
n = 343 -> x: 100, y: inf, h: -nan
n = 344 -> x: 100, y: inf, h: -nan
n = 345 -> x: 100, y: inf, h: -nan
n = 346 -> x: 100, y: inf, h: -nan
n = 347 -> x: 100, y: inf, h: -nan
n = 348 -> x: 100, y: inf, h: -nan
n = 349 -> x: 100, y: inf, h: -nan
n = 350 -> x: 100, y: inf, h: -nan
n = 351 -> x: 100, y: inf, h: -nan
n = 352 -> x: 100, y: inf, h: -nan
n = 353 -> x: 100, y: inf, h: -nan
n = 354 -> x: 100, y: inf, h: -nan
n = 355 -> x: 100, y: inf, h: -nan
n = 356 -> x: 100, y: inf, h: -nan
n = 357 -> x: 100, y: inf, h: -nan
n = 358 -> x: 100, y: inf, h: -nan
n = 359 -> x: 100, y: inf, h: -nan
n = 360 -> x: 100, y: inf, h: -nan
n = 361 -> x: 100, y: inf, h: -nan
n = 362 -> x: 100, y: inf, h: -nan
n = 363 -> x: 100, y: inf, h: -nan
n = 364 -> x: 100, y: inf, h: -nan
n = 365 -> x: 100, y: inf, h: -nan
n = 366 -> x: 100, y: inf, h: -nan
n = 367 -> x: 100, y: inf, h: -nan
n = 368 -> x: 100, y: inf, h: -nan
n = 369 -> x: 100, y: inf, h: -nan
n = 370 -> x: 100, y: inf, h: -nan
n = 371 -> x: 100, y: inf, h: -nan
n = 372 -> x: 100, y: inf, h: -nan
n = 373 -> x: 100, y: inf, h: -nan
n = 374 -> x: 100, y: inf, h: -nan
n = 375 -> x: 100, y: inf, h: -nan
n = 376 -> x: 100, y: inf, h: -nan
n = 377 -> x: 100, y: inf, h: -nan
n = 378 -> x: 100, y: inf, h: -nan
n = 379 -> x: 100, y: inf, h: -nan
n = 380 -> x: 100, y: inf, h: -nan
n = 381 -> x: 100, y: inf, h: -nan
n = 382 -> x: 100, y: inf, h: -nan
n = 383 -> x: 100, y: inf, h: -nan
n = 384 -> x: 100, y: inf, h: -nan
n = 385 -> x: 100, y: inf, h: -nan
n = 386 -> x: 100, y: inf, h: -nan
n = 387 -> x: 100, y: inf, h: -nan
n = 388 -> x: 100, y: inf, h: -nan
n = 389 -> x: 100, y: inf, h: -nan
n = 390 -> x: 100, y: inf, h: -nan
n = 391 -> x: 100, y: inf, h: -nan
n = 392 -> x: 100, y: inf, h: -nan
n = 393 -> x: 100, y: inf, h: -nan
n = 394 -> x: 100, y: inf, h: -nan
n = 395 -> x: 100, y: inf, h: -nan
n = 396 -> x: 100, y: inf, h: -nan
n = 397 -> x: 100, y: inf, h: -nan
n = 398 -> x: 100, y: inf, h: -nan
n = 399 -> x: 100, y: inf, h: -nan
n = 400 -> x: 100, y: inf, h: -nan
n = 401 -> x: 100, y: inf, h: -nan
n = 402 -> x: 100, y: inf, h: -nan
n = 403 -> x: 100, y: inf, h: -nan
n = 404 -> x: 100, y: inf, h: -nan
n = 405 -> x: 100, y: inf, h: -nan
n = 406 -> x: 100, y: inf, h: -nan
n = 407 -> x: 100, y: inf, h: -nan
n = 408 -> x: 100, y: inf, h: -nan
n = 409 -> x: 100, y: inf, h: -nan
n = 410 -> x: 100, y: inf, h: -nan
n = 411 -> x: 100, y: inf, h: -nan
n = 412 -> x: 100, y: inf, h: -nan
n = 413 -> x: 100, y: inf, h: -nan
n = 414 -> x: 100, y: inf, h: -nan
n = 415 -> x: 100, y: inf, h: -nan
n = 416 -> x: 100, y: inf, h: -nan
n = 417 -> x: 100, y: inf, h: -nan
n = 418 -> x: 100, y: inf, h: -nan
n = 419 -> x: 100, y: inf, h: -nan
n = 420 -> x: 100, y: inf, h: -nan
n = 421 -> x: 100, y: inf, h: -nan
n = 422 -> x: 100, y: inf, h: -nan
n = 423 -> x: 100, y: inf, h: -nan
n = 424 -> x: 100, y: inf, h: -nan
n = 425 -> x: 100, y: inf, h: -nan
n = 426 -> x: 100, y: inf, h: -nan
n = 427 -> x: 100, y: inf, h: -nan
n = 428 -> x: 100, y: inf, h: -nan
n = 429 -> x: 100, y: inf, h: -nan
n = 430 -> x: 100, y: inf, h: -nan
n = 431 -> x: 100, y: inf, h: -nan
n = 432 -> x: 100, y: inf, h: -nan
n = 433 -> x: 100, y: inf, h: -nan
n = 434 -> x: 100, y: inf, h: -nan
n = 435 -> x: 100, y: inf, h: -nan
n = 436 -> x: 100, y: inf, h: -nan
n = 437 -> x: 100, y: inf, h: -nan
n = 438 -> x: 100, y: inf, h: -nan
n = 439 -> x: 100, y: inf, h: -nan
n = 440 -> x: 100, y: inf, h: -nan
n = 441 -> x: 100, y: inf, h: -nan
n = 442 -> x: 100, y: inf, h: -nan
n = 443 -> x: 100, y: inf, h: -nan
n = 444 -> x: 100, y: inf, h: -nan
n = 445 -> x: 100, y: inf, h: -nan
n = 446 -> x: 100, y: inf, h: -nan
n = 447 -> x: 100, y: inf, h: -nan
n = 448 -> x: 100, y: inf, h: -nan
n = 449 -> x: 100, y: inf, h: -nan
n = 450 -> x: 100, y: inf, h: -nan
n = 451 -> x: 100, y: inf, h: -nan
n = 452 -> x: 100, y: inf, h: -nan
n = 453 -> x: 100, y: inf, h: -nan
n = 454 -> x: 100, y: inf, h: -nan
n = 455 -> x: 100, y: inf, h: -nan
n = 456 -> x: 100, y: inf, h: -nan
n = 457 -> x: 100, y: inf, h: -nan
n = 458 -> x: 100, y: inf, h: -nan
n = 459 -> x: 100, y: inf, h: -nan
n = 460 -> x: 100, y: inf, h: -nan
n = 461 -> x: 100, y: inf, h: -nan
n = 462 -> x: 100, y: inf, h: -nan
n = 463 -> x: 100, y: inf, h: -nan
n = 464 -> x: 100, y: inf, h: -nan
n = 465 -> x: 100, y: inf, h: -nan
n = 466 -> x: 100, y: inf, h: -nan
n = 467 -> x: 100, y: inf, h: -nan
n = 468 -> x: 100, y: inf, h: -nan
n = 469 -> x: 100, y: inf, h: -nan
n = 470 -> x: 100, y: inf, h: -nan
n = 471 -> x: 100, y: inf, h: -nan
n = 472 -> x: 100, y: inf, h: -nan
n = 473 -> x: 100, y: inf, h: -nan
n = 474 -> x: 100, y: inf, h: -nan
n = 475 -> x: 100, y: inf, h: -nan
n = 476 -> x: 100, y: inf, h: -nan
n = 477 -> x: 100, y: inf, h: -nan
